age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
57,retired,married,secondary,no,3738,yes,no,cellular,19,apr,1,367,7,success,1,0.5325
42,management,married,tertiary,no,2463,no,no,cellular,26,oct,2,-1,0,unknown,1,0.5325
28,technician,single,tertiary,no,865,no,no,cellular,16,sep,1,-1,0,unknown,1,0.53
25,student,single,secondary,no,1868,no,no,cellular,26,oct,1,103,2,other,1,0.53
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,2,-1,0,unknown,1,0.53
41,management,divorced,tertiary,no,3426,no,no,cellular,1,oct,1,119,5,success,1,0.53
20,student,single,secondary,no,1819,no,no,cellular,9,apr,3,-1,0,unknown,1,0.5275
30,technician,single,secondary,no,1532,no,no,cellular,23,sep,1,489,6,failure,1,0.5275
26,admin.,single,tertiary,no,760,yes,no,cellular,6,sep,2,186,7,success,1,0.5275
71,retired,divorced,tertiary,no,780,no,no,telephone,22,apr,1,-1,0,unknown,1,0.525
30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,1,-1,0,unknown,1,0.525
52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,1,156,1,other,1,0.5225
33,management,single,tertiary,no,6807,no,no,cellular,20,apr,1,-1,0,unknown,1,0.5225
57,management,married,tertiary,no,1318,no,no,cellular,14,apr,2,-1,0,unknown,1,0.52
48,management,married,tertiary,no,3842,no,no,cellular,1,jun,2,-1,0,unknown,1,0.5197020155938952
72,retired,married,secondary,no,17739,no,no,cellular,11,sep,4,-1,0,unknown,1,0.5175
34,management,divorced,tertiary,no,2466,no,no,cellular,2,jun,1,281,5,other,1,0.5175
29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,1,-1,0,unknown,1,0.5175
34,technician,married,secondary,no,1026,no,no,cellular,12,nov,1,100,6,failure,1,0.5175
36,management,married,tertiary,no,5367,no,no,cellular,31,aug,1,455,2,failure,1,0.5175
30,student,single,secondary,no,5836,no,no,cellular,27,apr,2,-1,0,unknown,1,0.515
31,services,single,tertiary,no,2332,no,no,cellular,17,feb,1,-1,0,unknown,1,0.5125
33,technician,married,tertiary,no,4401,no,no,cellular,12,aug,2,104,1,success,1,0.51
30,management,single,tertiary,no,4319,yes,no,cellular,19,nov,1,-1,0,unknown,1,0.5075
24,student,single,secondary,no,382,no,no,cellular,13,nov,2,92,3,failure,1,0.5075
31,admin.,single,secondary,no,410,no,no,cellular,25,oct,1,185,1,success,1,0.5075
32,management,married,tertiary,no,8929,no,no,cellular,11,mar,1,-1,0,unknown,1,0.505
27,student,single,tertiary,no,3687,no,no,cellular,8,apr,2,-1,0,unknown,1,0.505
30,blue-collar,single,unknown,no,6281,no,no,cellular,21,apr,2,-1,0,unknown,1,0.505
32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,2,-1,0,unknown,1,0.505
26,admin.,single,tertiary,no,760,yes,no,cellular,4,mar,2,281,5,success,1,0.505
46,management,married,tertiary,no,11385,no,no,cellular,24,mar,3,-1,0,unknown,1,0.505
59,technician,married,secondary,no,7766,yes,no,cellular,25,feb,1,461,1,failure,1,0.5025
36,technician,single,secondary,no,1228,yes,no,cellular,14,aug,2,102,3,success,1,0.5025
25,student,single,secondary,no,3090,no,no,cellular,21,aug,1,-1,0,unknown,1,0.5025
70,retired,married,primary,no,3782,no,no,cellular,16,mar,1,-1,0,unknown,1,0.5025
35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,2,-1,0,unknown,1,0.5022020155938951
42,unemployed,divorced,secondary,no,759,no,no,cellular,12,aug,3,-1,0,unknown,1,0.5
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1,397,1,failure,1,0.5
29,management,single,tertiary,no,4694,no,no,cellular,15,jun,1,-1,0,unknown,1,0.5
87,retired,married,primary,no,2190,no,no,telephone,12,jan,2,-1,0,unknown,1,0.5
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,3,91,8,success,1,0.5
30,admin.,single,secondary,no,265,yes,no,cellular,25,may,1,181,2,success,1,0.4975
28,management,single,tertiary,no,223,yes,no,cellular,1,jun,1,278,3,success,1,0.4975
43,self-employed,married,primary,no,0,yes,no,telephone,30,oct,1,-1,0,unknown,1,0.4975
24,student,single,primary,no,1283,no,no,cellular,2,apr,2,-1,0,unknown,1,0.4975
22,student,single,secondary,no,23,no,no,cellular,27,oct,1,-1,0,unknown,1,0.4925
38,admin.,married,secondary,no,755,yes,no,cellular,25,may,1,97,1,success,1,0.49
34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,3,251,3,success,1,0.49
42,unemployed,married,unknown,no,970,yes,no,telephone,17,nov,1,119,10,success,1,0.49
26,management,single,secondary,no,2613,no,no,cellular,1,jun,1,-1,0,unknown,1,0.49
32,management,single,tertiary,no,10281,no,no,cellular,22,apr,1,-1,0,unknown,1,0.49
31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,2,185,2,success,1,0.49
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,2,-1,0,unknown,1,0.49
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,2,-1,0,unknown,1,0.4875
37,admin.,single,secondary,no,4803,no,no,cellular,15,jan,2,-1,0,unknown,1,0.4875
30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,1,-1,0,unknown,1,0.4875
28,student,single,secondary,no,196,no,no,cellular,2,jul,3,-1,0,unknown,1,0.4875
39,technician,single,tertiary,no,393,no,no,cellular,26,mar,1,-1,0,unknown,1,0.485
45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,1,-1,0,unknown,1,0.485
62,retired,married,primary,no,383,no,no,cellular,10,sep,1,-1,0,unknown,1,0.485
26,student,single,tertiary,no,193,no,no,cellular,3,apr,2,-1,0,unknown,1,0.485
41,management,divorced,tertiary,no,934,no,no,cellular,4,aug,1,-1,0,unknown,1,0.485
46,management,married,tertiary,no,7485,no,no,cellular,23,sep,1,779,2,failure,1,0.485
49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,1,461,5,failure,1,0.485
72,retired,married,primary,no,3856,no,no,cellular,10,dec,4,115,1,other,1,0.4825
26,technician,single,tertiary,no,11862,no,no,cellular,13,feb,1,-1,0,unknown,1,0.4825
32,admin.,single,secondary,no,154,yes,no,cellular,26,apr,1,521,2,failure,1,0.4825
38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,2,345,2,success,1,0.4825
26,technician,married,secondary,no,915,no,no,cellular,2,jun,1,-1,0,unknown,1,0.4825
37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,1,193,1,success,1,0.48
37,management,married,tertiary,no,3236,no,no,cellular,20,may,2,202,5,other,1,0.48
30,admin.,married,secondary,no,779,yes,no,cellular,4,jun,2,17,3,other,1,0.48
65,retired,married,primary,no,3629,no,no,cellular,27,apr,1,-1,0,unknown,1,0.48
51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,4,99,2,success,1,0.48
25,management,single,tertiary,no,943,no,no,cellular,30,apr,1,-1,0,unknown,1,0.48
20,student,single,unknown,no,829,no,no,cellular,9,jul,2,-1,0,unknown,1,0.4775
52,services,married,secondary,no,992,yes,no,cellular,27,oct,1,515,1,failure,1,0.4775
64,retired,married,secondary,no,2031,no,no,cellular,13,nov,5,-1,0,unknown,1,0.4775
35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,1,186,1,success,1,0.4775
48,technician,married,secondary,no,1981,yes,no,cellular,16,jun,3,92,5,failure,1,0.47720201559389513
26,unemployed,single,tertiary,no,3511,no,no,cellular,30,apr,2,-1,0,unknown,1,0.475
41,technician,divorced,tertiary,no,4276,yes,no,cellular,12,feb,3,-1,0,unknown,1,0.475
33,admin.,married,secondary,no,920,no,no,cellular,16,nov,1,95,2,failure,1,0.4725
47,technician,married,tertiary,no,2408,no,no,cellular,12,aug,1,104,1,success,1,0.4725
33,management,married,tertiary,no,1808,no,no,cellular,28,dec,3,-1,0,unknown,1,0.4725
26,student,single,secondary,no,611,no,no,cellular,5,jun,3,-1,0,unknown,1,0.4725
33,technician,married,secondary,no,1,yes,no,cellular,15,mar,4,-1,0,unknown,1,0.4725
55,retired,divorced,secondary,no,1580,no,yes,cellular,21,nov,5,155,1,success,1,0.4725
49,technician,married,secondary,no,308,no,no,cellular,26,oct,2,91,5,failure,1,0.47
24,admin.,single,secondary,no,493,no,no,cellular,23,mar,2,-1,0,unknown,1,0.47
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,1,-1,0,unknown,1,0.47
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,2,-1,0,unknown,1,0.47
61,retired,married,secondary,no,5196,no,no,telephone,16,mar,2,95,4,other,1,0.47
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,1,262,7,success,1,0.47
36,management,married,tertiary,no,361,no,no,cellular,5,jun,2,-1,0,unknown,1,0.46970201559389513
26,blue-collar,married,secondary,no,155,no,yes,cellular,15,jul,3,-1,0,unknown,1,0.4675
26,student,single,secondary,no,5296,no,no,cellular,5,mar,1,205,1,failure,1,0.4675
27,technician,single,tertiary,no,200,no,no,cellular,3,jun,1,-1,0,unknown,1,0.4675
32,management,single,tertiary,no,2915,no,no,cellular,8,sep,1,131,2,failure,1,0.4675
32,management,married,tertiary,no,141,yes,no,cellular,4,may,3,89,9,success,1,0.4675
29,management,single,tertiary,no,92,no,no,cellular,2,mar,5,-1,0,unknown,1,0.4675
38,admin.,single,secondary,no,2470,no,no,telephone,31,oct,1,-1,0,unknown,1,0.4675
41,admin.,divorced,secondary,no,1076,yes,no,cellular,3,jun,2,391,2,other,1,0.4672020155938952
30,self-employed,married,tertiary,no,2666,no,no,cellular,4,may,3,89,1,success,1,0.465
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,4,-1,0,unknown,1,0.465
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,2,92,3,failure,1,0.465
26,admin.,married,tertiary,no,319,no,no,cellular,15,oct,1,-1,0,unknown,1,0.465
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,may,1,50,3,success,1,0.465
39,services,single,secondary,no,600,no,no,cellular,7,apr,1,-1,0,unknown,1,0.465
42,management,married,tertiary,no,254,no,no,cellular,9,dec,7,183,4,success,1,0.465
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,1,263,5,success,1,0.4625
45,technician,married,secondary,no,1673,no,no,cellular,23,oct,1,-1,0,unknown,1,0.4625
33,management,married,tertiary,no,250,no,no,cellular,4,mar,6,-1,0,unknown,1,0.4625
75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,1,-1,0,unknown,1,0.4625
35,management,single,tertiary,no,747,no,no,cellular,23,feb,2,176,3,failure,1,0.4625
58,management,married,secondary,no,-382,no,no,telephone,5,feb,4,189,12,success,1,0.46
56,blue-collar,married,secondary,no,0,no,no,unknown,11,jun,2,-1,0,unknown,1,0.46
42,technician,divorced,secondary,no,214,no,no,cellular,16,apr,1,-1,0,unknown,1,0.4575
34,technician,single,secondary,no,102,no,no,cellular,30,jan,1,-1,0,unknown,1,0.4575
45,housemaid,married,secondary,no,360,no,no,cellular,3,nov,1,-1,0,unknown,1,0.4575
48,admin.,married,secondary,no,2533,no,no,cellular,29,apr,2,633,1,failure,1,0.4575
78,retired,married,primary,no,301,no,no,cellular,7,sep,2,-1,0,unknown,1,0.4575
39,management,married,tertiary,no,2976,no,no,cellular,5,feb,12,-1,0,unknown,1,0.4575
64,unemployed,divorced,secondary,no,588,no,no,cellular,8,mar,1,-1,0,unknown,1,0.4575
50,management,divorced,tertiary,no,151,no,no,cellular,9,jun,4,-1,0,unknown,1,0.4572020155938952
24,student,single,secondary,no,154,no,no,cellular,4,sep,2,-1,0,unknown,1,0.455
52,management,married,secondary,no,335,no,no,cellular,21,oct,1,182,1,failure,1,0.455
46,blue-collar,married,secondary,no,640,yes,no,cellular,6,may,1,55,5,success,1,0.455
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,1,-1,0,unknown,1,0.455
25,technician,single,secondary,no,4859,no,no,cellular,12,jan,1,-1,0,unknown,1,0.455
56,technician,married,secondary,no,589,yes,no,cellular,18,nov,1,26,3,success,1,0.455
36,admin.,married,secondary,no,96,no,no,cellular,30,apr,1,87,1,success,1,0.455
42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,3,-1,0,unknown,1,0.455
32,management,single,tertiary,no,312,no,no,cellular,26,may,2,98,2,success,1,0.4525
45,technician,single,secondary,no,4367,yes,no,cellular,27,feb,1,-1,0,unknown,1,0.4525
63,management,married,tertiary,no,5112,no,no,telephone,10,aug,3,-1,0,unknown,1,0.4525
46,management,married,tertiary,no,1446,no,no,cellular,4,may,1,-1,0,unknown,1,0.4525
22,student,single,secondary,no,185,no,no,cellular,8,jul,1,-1,0,unknown,1,0.4525
64,retired,married,tertiary,no,2139,no,no,cellular,13,jan,1,91,2,failure,1,0.45
35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,4,181,2,failure,1,0.45
30,management,single,tertiary,no,3340,no,no,cellular,3,jun,3,-1,0,unknown,1,0.45
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,1,-1,0,unknown,1,0.45
29,management,married,tertiary,no,247,no,no,cellular,16,sep,2,587,3,failure,1,0.45
55,management,married,primary,no,113,no,no,cellular,12,aug,1,457,3,failure,1,0.45
37,management,married,tertiary,no,0,no,no,cellular,11,aug,4,-1,0,unknown,1,0.45
22,student,single,unknown,no,1215,no,no,cellular,11,aug,1,-1,0,unknown,1,0.4475
74,retired,married,primary,no,4286,no,no,cellular,30,sep,1,-1,0,unknown,1,0.4475
38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,4,239,7,success,1,0.4475
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,1,389,3,failure,1,0.4475
41,management,married,tertiary,no,0,no,no,cellular,17,sep,4,63,11,other,1,0.4475
36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,1,-1,0,unknown,1,0.4475
45,technician,married,tertiary,no,31630,no,no,cellular,30,apr,1,-1,0,unknown,1,0.445
36,self-employed,married,secondary,no,188,yes,yes,cellular,4,may,3,333,2,success,1,0.445
22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,3,-1,0,unknown,1,0.445
58,management,divorced,tertiary,no,26254,yes,no,unknown,21,oct,1,-1,0,unknown,1,0.4425
25,unemployed,single,secondary,no,771,no,no,cellular,5,mar,1,-1,0,unknown,1,0.4425
57,unemployed,divorced,primary,no,282,no,no,cellular,22,oct,1,88,4,other,1,0.4425
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,1,521,1,failure,1,0.4425
42,services,married,tertiary,no,4216,no,no,cellular,12,jun,2,-1,0,unknown,1,0.44220201559389516
26,management,single,secondary,no,651,no,yes,cellular,5,mar,1,-1,0,unknown,1,0.44
50,management,married,tertiary,no,8205,yes,no,telephone,25,oct,3,508,1,other,1,0.44
36,self-employed,married,secondary,no,0,yes,no,cellular,11,may,1,-1,0,unknown,1,0.44
32,technician,married,tertiary,no,8023,no,no,cellular,25,may,1,97,1,other,1,0.44
28,management,single,unknown,no,560,no,no,cellular,2,jun,1,-1,0,unknown,1,0.44
30,admin.,single,secondary,no,648,no,no,cellular,19,oct,1,-1,0,unknown,1,0.44
34,admin.,single,secondary,no,-32,no,yes,cellular,11,aug,3,103,2,success,1,0.4375
62,retired,married,secondary,no,3,no,no,cellular,4,aug,1,-1,0,unknown,1,0.4375
93,retired,married,unknown,no,775,no,no,cellular,4,aug,2,13,9,success,1,0.4375
58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,1,-1,0,unknown,1,0.4375
27,admin.,single,tertiary,no,4991,yes,no,cellular,13,feb,1,-1,0,unknown,1,0.4375
35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,2,178,9,success,1,0.4375
35,management,single,tertiary,no,612,no,no,cellular,11,nov,1,195,1,failure,1,0.4375
61,retired,married,secondary,no,2011,no,no,cellular,22,jun,1,578,2,failure,1,0.4375
40,management,married,tertiary,no,8963,no,no,cellular,3,jun,2,-1,0,unknown,1,0.43720201559389515
58,housemaid,married,primary,no,0,no,no,cellular,3,jun,3,79,3,other,1,0.43720201559389515
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,1,-1,0,unknown,1,0.435
46,admin.,divorced,secondary,no,2087,no,no,cellular,1,jun,1,119,4,other,1,0.435
32,student,single,secondary,no,14,no,no,cellular,19,aug,3,136,1,other,1,0.435
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,1,-1,0,unknown,1,0.435
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,1,-1,0,unknown,1,0.4325
52,technician,married,secondary,no,196,yes,yes,cellular,27,may,2,99,1,success,1,0.4325
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,2,159,3,other,1,0.4325
39,management,single,tertiary,no,3797,no,no,cellular,2,jun,2,-1,0,unknown,1,0.43220201559389515
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,1,134,1,other,1,0.43
43,management,divorced,tertiary,no,2251,no,no,cellular,7,sep,5,-1,0,unknown,1,0.43
52,technician,married,secondary,no,553,yes,no,telephone,11,oct,1,-1,0,unknown,1,0.43
31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,1,182,1,success,1,0.43
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,2,88,2,other,1,0.43
73,retired,married,tertiary,no,443,no,no,cellular,5,feb,2,-1,0,unknown,1,0.43
53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,3,-1,0,unknown,1,0.43
35,management,single,tertiary,no,1162,no,no,cellular,30,apr,1,-1,0,unknown,1,0.43
82,retired,divorced,primary,no,928,no,no,telephone,23,sep,2,188,3,other,1,0.4275
35,technician,single,secondary,no,183,no,no,cellular,24,apr,2,-1,0,unknown,1,0.4275
55,management,married,tertiary,no,6770,no,no,cellular,27,apr,1,-1,0,unknown,1,0.4275
45,technician,divorced,tertiary,no,10768,yes,no,cellular,16,mar,2,-1,0,unknown,1,0.4275
32,management,single,tertiary,no,0,no,no,cellular,7,jul,1,159,1,other,1,0.4275
29,technician,single,secondary,no,590,no,no,cellular,27,aug,1,94,1,success,1,0.4275
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,5,95,1,other,1,0.425
61,retired,married,secondary,no,286,no,no,cellular,7,oct,1,-1,0,unknown,1,0.425
31,self-employed,single,tertiary,no,1734,no,no,cellular,22,apr,4,-1,0,unknown,1,0.425
20,student,single,unknown,no,457,no,no,cellular,16,jun,1,-1,0,unknown,1,0.425
38,unemployed,married,tertiary,no,380,no,no,cellular,10,feb,1,-1,0,unknown,1,0.425
36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,1,-1,0,unknown,1,0.425
31,technician,single,tertiary,no,1527,yes,no,cellular,18,jun,2,-1,0,unknown,1,0.425
35,technician,single,secondary,no,183,no,no,cellular,23,oct,1,52,4,failure,1,0.425
60,retired,divorced,secondary,no,306,yes,no,cellular,18,may,3,-1,0,unknown,1,0.4225
75,retired,married,primary,no,1413,no,no,cellular,1,sep,2,188,2,success,1,0.4225
33,admin.,single,secondary,no,206,yes,no,cellular,15,mar,2,-1,0,unknown,1,0.42
78,retired,divorced,primary,no,2787,no,no,telephone,1,jul,1,-1,0,unknown,1,0.42
55,management,married,tertiary,no,13578,no,no,cellular,29,oct,2,-1,0,unknown,1,0.42
27,services,single,secondary,no,6279,yes,no,cellular,9,nov,1,-1,0,unknown,1,0.4175
77,retired,single,primary,no,300,no,no,cellular,9,sep,1,-1,0,unknown,1,0.4175
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,3,95,3,other,1,0.4175
72,retired,divorced,tertiary,no,402,no,no,cellular,12,jul,3,-1,0,unknown,1,0.4175
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,2,99,5,failure,1,0.415
40,unemployed,single,tertiary,no,72,no,no,cellular,30,apr,1,-1,0,unknown,1,0.415
26,admin.,married,secondary,no,1595,no,no,cellular,2,mar,1,-1,0,unknown,1,0.415
30,admin.,single,tertiary,no,41,yes,no,cellular,15,feb,4,186,2,success,1,0.415
46,admin.,single,secondary,no,533,no,no,cellular,22,may,1,-1,0,unknown,1,0.4125
47,management,single,tertiary,no,159,no,no,telephone,29,oct,3,155,3,other,1,0.4125
50,management,married,tertiary,no,469,no,no,cellular,16,apr,1,-1,0,unknown,1,0.4125
55,admin.,married,secondary,no,139,no,no,cellular,30,apr,1,-1,0,unknown,1,0.4125
30,management,married,tertiary,no,2694,no,no,cellular,3,jun,1,-1,0,unknown,1,0.41
60,retired,married,secondary,no,404,no,no,cellular,5,mar,2,196,2,failure,1,0.41
29,student,single,unknown,no,145,no,no,cellular,14,aug,1,-1,0,unknown,1,0.41
67,retired,married,unknown,no,2540,no,no,telephone,14,jun,5,116,4,other,1,0.41
31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,may,1,-1,0,unknown,1,0.41
34,management,married,tertiary,no,520,yes,no,cellular,17,apr,1,248,4,success,1,0.41
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,1,183,1,failure,1,0.41
