age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,was_contacted_before,xac_suat_dong_y
31,management,single,tertiary,no,2016,no,no,cellular,30,apr,1,0,0,unknown,0,0.7699911887607475
63,retired,married,secondary,no,23047,no,no,cellular,17,jun,1,139,2,other,1,0.7699227645555072
25,unemployed,single,secondary,no,771,no,no,cellular,5,mar,1,0,0,unknown,0,0.7692629498627899
80,retired,married,primary,no,1861,no,no,telephone,14,apr,2,0,0,unknown,0,0.7686012097671189
30,technician,single,secondary,no,1532,no,no,cellular,23,sep,1,489,6,failure,1,0.768045246175893
66,retired,married,primary,no,388,no,no,cellular,17,sep,2,0,0,unknown,0,0.7671509877448623
52,technician,married,tertiary,no,2557,no,no,cellular,8,jul,1,156,1,other,1,0.766725640368584
27,services,single,secondary,no,453,no,no,cellular,19,apr,2,0,0,unknown,0,0.7663573641604771
26,technician,single,secondary,no,181,no,no,cellular,20,apr,2,0,0,unknown,0,0.7663466657390637
32,management,single,tertiary,no,2069,no,no,cellular,22,apr,1,0,0,unknown,0,0.7659118647904815
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,1,263,5,success,1,0.7656924828618296
35,management,single,tertiary,no,1162,no,no,cellular,30,apr,1,0,0,unknown,0,0.7656772642281243
36,technician,divorced,tertiary,no,1381,no,no,cellular,2,mar,1,0,0,unknown,0,0.7649687699783253
30,admin.,single,secondary,no,414,no,no,cellular,30,apr,1,0,0,unknown,0,0.7641190350878792
74,retired,married,primary,no,1413,no,no,cellular,25,feb,2,0,0,unknown,0,0.7640271731669247
61,retired,married,secondary,no,1058,no,no,cellular,27,apr,3,0,0,unknown,0,0.7635162776087441
65,management,married,secondary,no,587,no,no,cellular,15,apr,2,0,0,unknown,0,0.7633698258528867
32,management,single,tertiary,no,2915,no,no,cellular,8,sep,1,131,2,failure,1,0.7632314602154459
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,2,159,3,other,1,0.7629840336564603
58,management,divorced,unknown,no,2986,no,no,cellular,16,sep,1,91,5,other,1,0.7628985017320595
26,student,single,secondary,no,5296,no,no,cellular,5,mar,1,205,1,failure,1,0.761927192602743
66,retired,married,secondary,no,995,no,no,cellular,27,feb,2,0,0,unknown,0,0.7611340748900547
22,self-employed,single,tertiary,no,780,no,no,cellular,17,mar,3,0,0,unknown,0,0.760996187534529
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,1,0,0,unknown,0,0.7608667597714569
25,management,single,tertiary,no,316,no,no,cellular,27,mar,2,0,0,unknown,0,0.7606554043336742
63,retired,married,secondary,no,1612,no,no,telephone,17,feb,2,0,0,unknown,0,0.7605671031426391
25,admin.,single,tertiary,no,1185,no,no,cellular,15,jun,1,0,0,unknown,0,0.759967786789299
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,1,134,1,other,1,0.7599323274887325
67,retired,married,primary,no,8465,no,no,cellular,26,feb,1,0,0,unknown,0,0.7589066246402973
33,technician,married,secondary,no,183,no,no,cellular,16,jul,2,182,3,other,1,0.7588325819633756
40,management,single,tertiary,no,3797,no,no,cellular,14,dec,1,195,2,failure,1,0.7585432614748526
27,student,single,secondary,no,1164,no,no,cellular,21,oct,2,104,2,failure,1,0.7585272881795873
35,management,married,tertiary,no,3402,no,no,cellular,14,dec,1,194,2,failure,1,0.7580636441758588
69,retired,married,secondary,no,745,no,no,telephone,9,sep,1,0,0,unknown,0,0.7579792916918506
28,technician,single,tertiary,no,356,no,no,cellular,2,mar,2,0,0,unknown,0,0.7578940549270551
75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,1,0,0,unknown,0,0.7576494224902756
25,services,single,secondary,no,505,no,no,cellular,15,jun,1,0,0,unknown,0,0.7572191317858795
46,admin.,divorced,secondary,no,2087,no,no,cellular,1,jun,1,119,4,other,1,0.757061179079575
34,management,married,tertiary,no,0,yes,no,cellular,30,apr,1,86,1,success,1,0.7560439699851261
24,management,single,tertiary,no,1030,no,no,cellular,4,mar,2,0,0,unknown,0,0.7556005324057431
38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,2,345,2,success,1,0.7555158835073592
29,management,single,tertiary,no,1351,no,no,cellular,11,mar,1,91,1,failure,1,0.754947314119055
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,5,95,1,other,1,0.7547049869952761
33,technician,married,tertiary,no,4401,no,no,cellular,30,apr,1,0,0,unknown,0,0.7545632354446172
71,retired,divorced,tertiary,no,780,no,no,telephone,22,apr,1,0,0,unknown,0,0.7541320081894253
55,management,married,primary,no,113,no,no,cellular,12,aug,1,457,3,failure,1,0.7538402577896504
68,retired,married,secondary,no,3588,no,no,telephone,3,apr,1,0,0,unknown,0,0.7537971778741742
23,technician,single,unknown,no,314,no,no,cellular,30,apr,1,0,0,unknown,0,0.752807466401009
46,management,divorced,tertiary,no,624,no,no,cellular,18,mar,1,276,1,other,1,0.7527979567562947
25,technician,single,secondary,no,3843,no,no,cellular,18,oct,2,95,2,failure,1,0.7527308102781928
87,retired,married,secondary,no,433,no,no,telephone,15,dec,1,0,0,unknown,0,0.7526214355944741
32,management,married,tertiary,no,141,yes,no,cellular,4,may,3,89,9,success,1,0.7525146057571357
30,services,single,tertiary,no,803,no,no,cellular,30,apr,1,0,0,unknown,0,0.7523959747496691
72,retired,married,primary,no,3856,no,no,cellular,10,dec,4,115,1,other,1,0.7520498183800602
34,management,married,tertiary,no,250,no,no,cellular,9,dec,1,188,8,other,1,0.7520377050686416
25,management,single,tertiary,no,289,no,no,cellular,5,jun,1,0,0,unknown,0,0.7520235785600979
78,retired,divorced,unknown,no,2628,no,no,telephone,14,apr,2,0,0,unknown,0,0.7517115404673418
31,management,married,tertiary,no,2395,no,no,cellular,27,apr,1,0,0,unknown,0,0.7516042377271552
47,technician,married,tertiary,no,2408,no,no,cellular,30,apr,1,0,0,unknown,0,0.750914839956221
32,management,single,tertiary,no,10281,no,no,cellular,22,apr,1,0,0,unknown,0,0.7496762324702532
29,management,single,tertiary,no,4694,no,no,cellular,15,jun,1,0,0,unknown,0,0.7496191167475587
30,student,single,secondary,no,5836,no,no,cellular,27,apr,2,0,0,unknown,0,0.7492045647897205
26,student,single,secondary,no,611,no,no,cellular,5,jun,3,0,0,unknown,0,0.7491588942294949
31,management,single,tertiary,no,1619,no,no,cellular,30,apr,2,0,0,unknown,0,0.7490771025902793
32,management,married,tertiary,no,1812,no,no,cellular,4,aug,1,182,4,other,1,0.7490714609141367
33,management,married,tertiary,no,1390,no,no,cellular,5,mar,1,179,5,failure,1,0.7488995868062976
36,management,married,tertiary,no,5367,no,no,cellular,31,aug,1,455,2,failure,1,0.7487484827098981
61,retired,married,primary,no,2863,no,no,cellular,13,nov,1,0,0,unknown,0,0.7478652062590133
29,technician,single,secondary,no,1165,no,no,cellular,2,jun,1,0,0,unknown,0,0.7474972101148168
24,student,single,tertiary,no,834,no,no,cellular,9,sep,1,0,0,unknown,0,0.7473526484951318
49,technician,married,tertiary,no,523,yes,no,cellular,3,apr,1,31,2,success,1,0.7473007353525065
49,technician,married,secondary,no,308,no,no,cellular,26,oct,2,91,5,failure,1,0.7472286269228029
26,management,single,secondary,no,2613,no,no,cellular,1,jun,1,0,0,unknown,0,0.7471143171516192
21,blue-collar,single,secondary,no,682,no,no,cellular,6,mar,1,0,0,unknown,0,0.7470457821895314
36,technician,single,tertiary,no,197,no,no,cellular,30,apr,1,0,0,unknown,0,0.7469518792131818
25,management,single,tertiary,no,6246,no,no,cellular,9,jun,3,0,0,unknown,0,0.7467825501019218
39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,1,210,2,success,1,0.7466742749918336
59,retired,married,secondary,no,1341,no,no,cellular,27,aug,2,97,1,other,1,0.745750293688731
71,retired,married,secondary,no,5715,no,no,cellular,17,nov,2,0,0,unknown,0,0.7453607859381266
43,management,married,tertiary,no,2987,no,no,cellular,11,mar,3,0,0,unknown,0,0.7440315682448733
40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,2,207,1,other,1,0.7437881953564849
63,retired,married,secondary,no,708,no,no,cellular,17,nov,2,0,0,unknown,0,0.7433453645736897
31,management,single,secondary,no,2317,no,no,cellular,16,apr,2,0,0,unknown,0,0.7432633126112812
72,retired,divorced,tertiary,no,402,no,no,cellular,12,jul,3,0,0,unknown,0,0.7427753902117614
73,retired,married,tertiary,no,443,no,no,cellular,5,feb,2,0,0,unknown,0,0.7426606723919694
77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,1,0,0,unknown,0,0.7419494433460883
61,retired,married,secondary,no,286,no,no,cellular,7,oct,1,0,0,unknown,0,0.7418677892231375
52,self-employed,married,tertiary,no,4012,no,no,cellular,31,aug,3,92,5,other,1,0.7416256053327149
64,management,married,tertiary,no,4688,no,no,cellular,21,oct,1,0,0,unknown,0,0.7409578093845057
28,management,single,tertiary,no,6551,no,no,cellular,23,sep,1,0,0,unknown,0,0.7405197596257185
37,management,married,tertiary,no,165,no,no,cellular,24,aug,1,83,1,other,1,0.7400370815453492
67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1,0,0,unknown,0,0.7398436144607129
33,management,single,tertiary,no,6807,no,no,cellular,20,apr,1,0,0,unknown,0,0.7396173761854918
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,2,88,2,other,1,0.7394081943605493
52,management,married,secondary,no,335,no,no,cellular,21,oct,1,182,1,failure,1,0.738046770841723
71,retired,married,secondary,no,2064,no,no,cellular,9,nov,2,92,3,failure,1,0.737721252247297
37,technician,married,secondary,no,318,no,no,cellular,7,aug,1,95,4,other,1,0.7375637772960562
32,technician,married,tertiary,no,2688,no,no,cellular,14,oct,1,57,1,failure,1,0.7372467664482859
27,technician,single,tertiary,no,200,no,no,cellular,3,jun,1,0,0,unknown,0,0.7368043512035719
61,retired,married,secondary,no,5196,no,no,telephone,16,mar,2,95,4,other,1,0.7367581594365116
28,management,single,tertiary,no,2380,no,no,cellular,14,sep,2,0,0,unknown,0,0.7365373439914056
93,retired,married,unknown,no,775,no,no,cellular,4,aug,2,13,9,success,1,0.7360914232460033
23,student,single,secondary,no,381,no,no,cellular,23,feb,1,189,2,other,1,0.7356491951714108
41,admin.,married,secondary,no,1021,no,no,cellular,2,jun,1,0,0,unknown,0,0.735250234805481
72,retired,married,secondary,no,17739,no,no,cellular,11,sep,4,0,0,unknown,0,0.7352168391455671
46,management,married,tertiary,no,7485,no,no,cellular,23,sep,1,779,2,failure,1,0.7344577108802494
24,student,single,secondary,no,228,no,no,cellular,2,jun,1,0,0,unknown,0,0.734208977767535
48,admin.,married,secondary,no,2533,no,no,cellular,29,apr,2,633,1,failure,1,0.7341028270661808
32,management,single,tertiary,no,697,no,no,cellular,30,apr,3,0,0,unknown,0,0.734000792072259
60,retired,married,secondary,no,404,no,no,cellular,5,mar,2,196,2,failure,1,0.73398662032522
29,unemployed,married,secondary,no,687,no,no,cellular,8,oct,2,88,6,other,1,0.733762732929714
74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,3,0,0,unknown,0,0.7337261439471409
28,unemployed,single,secondary,no,304,no,no,cellular,14,jun,1,0,0,unknown,0,0.733661342214274
72,retired,married,primary,no,9160,no,no,cellular,5,feb,1,0,0,unknown,0,0.733643333173183
27,student,single,unknown,no,598,no,no,cellular,12,aug,1,524,1,failure,1,0.7332521438442109
33,management,married,tertiary,no,1514,no,no,cellular,10,aug,1,728,2,failure,1,0.733228412575996
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,1,185,2,failure,1,0.7330439256325042
32,management,married,tertiary,no,628,no,no,cellular,30,apr,1,0,0,unknown,0,0.7328921541201627
34,management,married,tertiary,no,611,no,no,cellular,2,jun,1,0,0,unknown,0,0.7323434132822365
37,management,married,tertiary,no,3236,no,no,cellular,20,may,2,202,5,other,1,0.7319250757488059
28,management,single,unknown,no,560,no,no,cellular,2,jun,1,0,0,unknown,0,0.7316070955430378
20,student,single,unknown,no,457,no,no,cellular,16,jun,1,0,0,unknown,0,0.7315530024739312
39,technician,single,tertiary,no,393,no,no,cellular,26,mar,1,0,0,unknown,0,0.7313066541764859
36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,1,0,0,unknown,0,0.7313015623420305
66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,2,269,2,failure,1,0.7312547305225237
33,technician,single,secondary,no,2583,no,no,cellular,25,may,1,108,1,failure,1,0.7310706139209161
55,management,married,tertiary,no,6770,no,no,cellular,27,apr,1,0,0,unknown,0,0.730931898715649
29,management,married,tertiary,no,247,no,no,cellular,16,sep,2,587,3,failure,1,0.7308800857366492
30,management,married,tertiary,no,2694,no,no,cellular,3,jun,1,0,0,unknown,0,0.7305660801880495
31,technician,married,secondary,no,477,no,no,cellular,30,apr,1,0,0,unknown,0,0.730504455399252
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,1,262,7,success,1,0.7304991747106545
24,student,single,secondary,no,382,no,no,cellular,13,nov,2,92,3,failure,1,0.7303778550128309
26,technician,married,secondary,no,915,no,no,cellular,2,jun,1,0,0,unknown,0,0.7302988802239319
71,retired,married,secondary,no,1696,no,no,cellular,6,oct,1,0,0,unknown,0,0.7300711205121673
35,technician,single,secondary,no,1227,no,no,cellular,18,mar,4,90,6,other,1,0.7300540032303311
32,technician,married,tertiary,no,8023,no,no,cellular,25,may,1,97,1,other,1,0.7291577075409097
34,management,married,tertiary,no,3402,no,no,cellular,3,jun,2,0,0,unknown,0,0.7287286666227595
30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,1,0,0,unknown,0,0.7285714964463861
50,management,married,tertiary,no,469,no,no,cellular,16,apr,1,0,0,unknown,0,0.7285676345335311
64,retired,married,secondary,no,2031,no,no,cellular,13,nov,5,0,0,unknown,0,0.7283487536624331
70,retired,married,secondary,no,1164,no,no,telephone,10,nov,2,0,0,unknown,0,0.7282959128315808
46,blue-collar,married,secondary,no,640,yes,no,cellular,6,may,1,55,5,success,1,0.7281655100711147
30,management,single,tertiary,no,147,no,no,cellular,9,sep,1,100,1,failure,1,0.7278920027864275
32,management,married,tertiary,no,8929,no,no,cellular,11,mar,1,0,0,unknown,0,0.7277556198517005
26,management,single,tertiary,no,170,no,no,cellular,15,jun,1,0,0,unknown,0,0.7277551850230233
64,retired,married,secondary,no,1370,no,no,cellular,12,aug,1,0,0,unknown,0,0.7275286915074426
19,student,single,secondary,no,329,no,no,cellular,22,oct,2,0,0,unknown,0,0.7273182306443996
50,blue-collar,married,primary,no,12519,yes,no,cellular,17,apr,2,147,4,success,1,0.7272989329545426
26,admin.,married,secondary,no,1595,no,no,cellular,2,mar,1,0,0,unknown,0,0.7272382037393895
24,admin.,single,secondary,no,493,no,no,cellular,23,mar,2,0,0,unknown,0,0.7271768742570434
28,admin.,divorced,secondary,no,451,yes,no,cellular,13,may,1,301,1,success,1,0.7271046080357364
66,retired,married,primary,no,747,no,no,telephone,27,oct,1,0,0,unknown,0,0.7268496144321804
72,retired,married,primary,no,806,no,no,cellular,19,oct,1,0,0,unknown,0,0.726104249395962
24,student,single,secondary,no,154,no,no,cellular,4,sep,2,0,0,unknown,0,0.7259967244179921
39,services,single,secondary,no,600,no,no,cellular,7,apr,1,0,0,unknown,0,0.725815198031751
33,blue-collar,married,secondary,no,1905,yes,no,cellular,13,may,1,301,2,success,1,0.7256281340284577
30,management,single,tertiary,no,3340,no,no,cellular,3,jun,3,0,0,unknown,0,0.7255249870974138
30,management,single,tertiary,no,596,no,no,cellular,4,jun,2,0,0,unknown,0,0.725478861337415
65,retired,married,primary,no,493,no,no,cellular,16,oct,1,182,1,failure,1,0.724783665659055
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,3,91,8,success,1,0.7240802212381
43,blue-collar,married,secondary,no,2160,no,no,cellular,2,jun,1,0,0,unknown,0,0.7231316515286036
45,management,married,tertiary,no,242,no,no,cellular,30,apr,1,0,0,unknown,0,0.7222670937413058
35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,2,0,0,unknown,0,0.7222563816148927
51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,4,99,2,success,1,0.7218461295588472
49,technician,single,secondary,no,1245,no,no,cellular,29,apr,2,198,2,failure,1,0.7217254542896495
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,1,0,0,unknown,0,0.7217009329475865
73,retired,married,primary,no,5539,no,no,telephone,6,aug,1,0,0,unknown,0,0.7214504147306059
60,retired,married,secondary,no,975,no,no,cellular,16,sep,1,792,1,failure,1,0.7212384229019164
41,admin.,married,tertiary,no,1536,no,no,cellular,7,aug,1,95,2,failure,1,0.7210063307971424
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,1,115,3,other,1,0.7207030546824913
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,1,183,1,failure,1,0.7205731140736539
29,student,single,secondary,no,314,no,no,cellular,7,dec,2,116,4,failure,1,0.7197006459822365
55,retired,divorced,secondary,no,1580,no,yes,cellular,21,nov,5,155,1,success,1,0.7190389864401057
66,retired,married,secondary,no,2048,no,no,cellular,27,aug,1,0,0,unknown,0,0.718861885634509
34,technician,single,tertiary,no,612,no,no,cellular,28,aug,1,95,1,failure,1,0.7188255325027526
25,student,single,unknown,no,2503,no,no,cellular,26,feb,2,0,0,unknown,0,0.7185732505889303
68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,1,97,2,failure,1,0.7185414457116517
32,management,married,tertiary,no,6138,no,no,cellular,29,jul,2,90,9,failure,1,0.7184305881909268
35,management,single,tertiary,no,747,no,no,cellular,23,feb,2,176,3,failure,1,0.7182452950088076
44,blue-collar,single,primary,no,1593,yes,no,cellular,19,nov,2,174,3,success,1,0.7182194859749056
56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,1,91,6,failure,1,0.7180695744689081
48,management,married,tertiary,no,3842,no,no,cellular,1,jun,2,0,0,unknown,0,0.7177845376025367
65,retired,married,tertiary,no,1973,no,no,telephone,21,apr,3,0,0,unknown,0,0.7173324106648039
35,technician,single,secondary,no,183,no,no,cellular,23,oct,1,52,4,failure,1,0.7171764404146244
68,retired,married,secondary,no,0,no,no,cellular,22,jun,1,0,0,unknown,0,0.7171269778529663
26,self-employed,single,tertiary,no,993,no,no,cellular,8,oct,1,0,0,unknown,0,0.7170087999339807
